,id,fullname,Height,Weight,Reach,STANCE,DOB,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg,lastupdated,HightCM,WeightKG,ReachCM
121,798e48f9e7f6ba22,Carlos Hernandez,"5' 8""",125 lbs.,"67""",Orthodox,"Oct 25, 1993",5.37,47%,4.37,45%,1.00,11%,70%,0.5,2022-03-31 21:46:11.970931,172.72,56.7,170.18
122,dc7927cd622676a7,Victor Altamirano,"5' 8""",125 lbs.,"70""",Switch,"Jan 23, 1991",5.97,57%,5.23,50%,2.50,41%,72%,0.0,2022-03-31 21:46:11.970931,172.72,56.7,177.8
123,5444c5a201d3ee5a,Jamahal Hill,"6' 4""",205 lbs.,"79""",Southpaw,"May 19, 1991",7.06,51%,3.71,45%,0.00,0%,60%,0.0,2022-03-31 21:46:11.970931,193.04,92.99,200.66
124,c21f26bbde777573,Johnny Walker,"6' 6""",205 lbs.,"82""",Orthodox,"Mar 30, 1992",3.45,58%,2.78,42%,0.23,100%,62%,0.7,2022-03-31 21:46:11.970931,198.12,92.99,208.28
125,d6c0cdd7e467c440,Kyle Daukaus,"6' 3""",185 lbs.,"76""",Southpaw,"Feb 27, 1993",3.04,54%,2.49,40%,2.40,31%,86%,2.2,2022-03-31 21:46:11.970931,190.5,83.91,193.04
126,830f60497fab345a,Jamie Pickett,"6' 2""",185 lbs.,"80""",Orthodox,"Aug 29, 1988",2.89,50%,3.97,46%,1.57,47%,64%,0.2,2022-03-31 21:46:11.970931,187.96,83.91,203.2
127,ac40f7e3cbecdda4,Parker Porter,"6' 0""",265 lbs.,"75""",Orthodox,"Apr 22, 1985",7.01,49%,6.51,52%,1.57,28%,0%,0.5,2022-03-31 21:46:11.970931,182.88,120.2,190.5
128,c9a94278df042f46,Alan Baudot,"6' 3""",243 lbs.,"79""",Orthodox,"Feb 01, 1988",5.12,56%,4.68,49%,0.00,0%,75%,0.0,2022-03-31 21:46:11.970931,190.5,110.22,200.66
129,d1941565abf50b16,Jim Miller,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 30, 1983",2.78,41%,2.92,59%,1.61,43%,47%,1.8,2022-03-31 21:46:11.970931,172.72,70.31,180.34
130,37f560436d745c18,Nikolas Motta,"5' 9""",155 lbs.,"70""",Orthodox,"Feb 08, 1993",2.87,30%,4.64,60%,0.00,0%,100%,0.0,2022-03-31 21:46:11.970931,175.26,70.31,177.8
131,b9437600497350f3,Joaquin Buckley,"5' 10""",185 lbs.,"76""",Southpaw,"Apr 27, 1994",3.94,36%,3.88,51%,2.00,35%,40%,0.0,2022-03-31 21:46:11.970931,177.8,83.91,193.04
132,eae431e70064e046,Abdul Razak Alhassan,"5' 10""",185 lbs.,"73""",Orthodox,"Aug 11, 1985",3.57,48%,4.06,56%,1.04,45%,52%,0.0,2022-03-31 21:46:11.970931,177.8,83.91,185.42
133,ffe9703408fb5964,David Onama,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 07, 1994",6.49,51%,6.86,47%,0.00,0%,42%,0.0,2022-03-31 21:46:11.970931,180.34,65.77,187.96
134,436f970c9ea9169c,Gabriel Benitez,"5' 8""",145 lbs.,"71""",Southpaw,"Jun 15, 1988",4.60,40%,3.98,65%,0.14,50%,58%,1.1,2022-03-31 21:46:11.970931,172.72,65.77,180.34
135,5e6294b37bbef029,Stephanie Egger,"5' 6""",135 lbs.,"68""",Orthodox,"Aug 12, 1988",1.69,52%,1.69,54%,2.87,41%,33%,0.6,2022-03-31 21:46:11.970931,167.64,61.23,172.72
136,6c8072b61c276e67,Jessica-Rose Clark,"5' 5""",135 lbs.,"64""",Orthodox,"Nov 28, 1987",3.95,52%,3.56,59%,1.77,52%,66%,0.3,2022-03-31 21:46:11.970931,165.1,61.23,162.56
137,4bd6b4800070b069,Chas Skelly,"5' 11""",145 lbs.,"72""",Orthodox,"May 11, 1985",2.01,40%,3.21,49%,1.74,34%,39%,2.3,2022-03-31 21:46:11.970931,180.34,65.77,182.88
138,ef1182eb28c17d4e,Mark Striegl,"5' 8""",145 lbs.,"70""",Southpaw,"Jun 23, 1988",1.40,45%,4.07,40%,0.00,0%,66%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,177.8
139,5dd180c8b3196786,Gloria de Paula,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 10, 1995",4.20,52%,2.91,65%,0.33,20%,68%,0.7,2022-03-31 21:46:11.970931,165.1,52.16,170.18
140,d7e40dca3ae125be,Diana Belbita,"5' 7""",115 lbs.,"68""",Orthodox,"Jun 26, 1996",6.43,42%,6.18,50%,0.63,50%,68%,0.0,2022-03-31 21:46:11.970931,170.18,52.16,172.72
141,c7c39e2fb70248b3,Chad Anheliger,"5' 6""",135 lbs.,"64""",Orthodox,"Dec 01, 1986",3.99,54%,3.33,50%,0.00,0%,52%,1.6,2022-03-31 21:46:11.970931,167.64,61.23,162.56
142,8c39367b53eadf8a,Jesse Strader,"5' 7""",135 lbs.,"70""",Orthodox,"May 29, 1991",5.03,51%,5.28,47%,3.87,57%,100%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,177.8
143,87c0b1c696ddfb43,Jonathan Pearce,"6' 0""",145 lbs.,"71""",Switch,"May 01, 1992",4.98,52%,4.10,48%,6.79,58%,60%,1.3,2022-03-31 21:46:11.970931,182.88,65.77,180.34
144,5ec591b78349ba7e,Christian Rodriguez,"5' 7""",145 lbs.,"71""",Orthodox,"Dec 17, 1997",3.47,41%,2.17,60%,1.00,100%,60%,1.5,2022-03-31 21:46:11.970931,170.18,65.77,180.34
145,bc711b6dd95c1af6,Mario Bautista,"5' 9""",135 lbs.,"69""",Switch,"Jul 01, 1993",5.42,48%,4.13,56%,1.63,55%,66%,0.0,2022-03-31 21:46:11.970931,175.26,61.23,175.26
146,01fed6f61ebea01f,Jay Perrin,"5' 7""",135 lbs.,"67""",Switch,"Jun 15, 1993",2.83,41%,3.70,44%,3.00,60%,54%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,170.18
147,1338e2c7480bdf9e,Israel Adesanya,"6' 4""",185 lbs.,"80""",Switch,"Jul 22, 1989",3.84,49%,2.56,61%,0.00,0%,77%,0.2,2022-03-31 21:46:11.970931,193.04,83.91,203.2
148,e1147d3d2dabe1ce,Robert Whittaker,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990",4.45,42%,3.32,60%,0.81,35%,83%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,185.42
149,c62fbc117d57b943,Tai Tuivasa,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993",4.54,52%,3.56,48%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,187.96,119.75,190.5
150,d3df1add9d9a7efb,Derrick Lewis,"6' 3""",260 lbs.,"79""",Orthodox,"Feb 07, 1985",2.56,50%,2.51,41%,0.60,28%,55%,0.0,2022-03-31 21:46:11.970931,190.5,117.93,200.66
151,13a0275fa13c4d26,Jared Cannonier,"5' 11""",185 lbs.,"77""",Switch,"Mar 16, 1984",3.76,50%,3.29,63%,0.23,50%,65%,0.0,2022-03-31 21:46:11.970931,180.34,83.91,195.58
152,b1a3e0aca758b322,Derek Brunson,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",3.50,47%,2.84,52%,3.23,33%,89%,0.6,2022-03-31 21:46:11.970931,185.42,83.91,195.58
153,262a7d06203657e6,Alexander Hernandez,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",3.97,37%,3.94,57%,1.43,33%,64%,0.0,2022-03-31 21:46:11.970931,175.26,70.31,182.88
154,b7b84ccd221be298,Nasrat Haqparast,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",5.17,45%,4.70,66%,0.13,14%,78%,0.0,2022-03-31 21:46:11.970931,177.8,70.31,182.88
155,3738e68d2261e60f,Andrei Arlovski,"6' 3""",240 lbs.,"77""",Orthodox,"Feb 04, 1979",3.72,44%,3.09,57%,0.42,36%,78%,0.2,2022-03-31 21:46:11.970931,190.5,108.86,195.58
156,2b68d9f125d07b42,Jared Vanderaa,"6' 4""",265 lbs.,"80""",Orthodox,"May 12, 1992",4.54,48%,4.96,43%,0.28,100%,20%,0.0,2022-03-31 21:46:11.970931,193.04,120.2,203.2
157,04835018f90b118c,Casey O'Neill,"5' 6""",125 lbs.,"69""",Orthodox,"Oct 07, 1997",8.65,57%,4.68,57%,2.59,44%,60%,1.0,2022-03-31 21:46:11.970931,167.64,56.7,175.26
158,4498b382c65a7faa,Roxanne Modafferi,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",3.35,30%,5.70,51%,1.35,23%,30%,0.1,2022-03-31 21:46:11.970931,170.18,56.7,175.26
159,60425d07ef4b91a7,Kyler Phillips,"5' 8""",135 lbs.,"72""",Orthodox,"Jun 12, 1995",5.50,49%,3.43,61%,3.32,50%,69%,0.7,2022-03-31 21:46:11.970931,172.72,61.23,182.88
160,2804ce8dadab5770,Marcelo Rojo,"5' 8""",135 lbs.,"71""",Orthodox,"Jul 02, 1988",4.90,36%,7.07,51%,0.57,50%,66%,0.0,2022-03-31 21:46:11.970931,172.72,61.23,180.34
161,9014c02eff8b3d62,Carlos Ulberg,"6' 4""",205 lbs.,"77""",Orthodox,"Nov 07, 1990",8.76,61%,4.02,51%,1.18,100%,100%,0.0,2022-03-31 21:46:11.970931,193.04,92.99,195.58
162,78a68f1dade6aaf7,Fabio Cherant,"6' 1""",205 lbs.,"74""",Southpaw,"Nov 25, 1994",1.35,40%,4.89,38%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,185.42,92.99,187.96
163,e7e01e266a9d4342,Ronnie Lawrence,"5' 8""",135 lbs.,"68""",Switch,"Jun 13, 1992",3.54,57%,1.62,55%,9.15,78%,100%,0.3,2022-03-31 21:46:11.970931,172.72,61.23,172.72
164,c0386644627a7ee5,Mana Martinez,"5' 10""",135 lbs.,"70""",Orthodox,"Mar 25, 1996",3.80,50%,3.55,41%,0.93,66%,12%,0.9,2022-03-31 21:46:11.970931,177.8,61.23,177.8
165,d4270315cbcf2569,Jacob Malkoun,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 26, 1995",3.53,57%,2.64,45%,6.93,35%,0%,1.0,2022-03-31 21:46:11.970931,175.26,83.91,185.42
166,009c4420727149ea,AJ Dobson,"6' 1""",185 lbs.,"76""",Orthodox,"Jan 18, 1992",4.70,57%,4.55,39%,0.78,50%,62%,0.8,2022-03-31 21:46:11.970931,185.42,83.91,193.04
167,3a314d9fa7c6825d,Douglas Silva de Andrade,"5' 7""",135 lbs.,"68""",Orthodox,"Jun 22, 1985",3.83,39%,4.19,57%,0.64,45%,68%,0.3,2022-03-31 21:46:11.970931,170.18,61.23,172.72
168,2f6a993c7f547c13,Sergey Morozov,"5' 6""",135 lbs.,"67""",Orthodox,"Jun 14, 1989",2.78,44%,2.96,58%,3.28,33%,61%,0.0,2022-03-31 21:46:11.970931,167.64,61.23,170.18
169,d66a46de8d705353,Jeremiah Wells,"5' 9""",170 lbs.,"74""",Switch,"Oct 30, 1986",3.55,50%,1.58,20%,1.48,12%,100%,1.5,2022-03-31 21:46:11.970931,175.26,77.11,187.96
170,9edf2c9082cc2cd8,Blood Diamond,"5' 11""",170 lbs.,"76""",Switch,"Jul 10, 1988",0.22,33%,3.24,21%,0.00,0%,80%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,193.04
171,950d0ef5c17157c5,Maxim Grishin,"6' 3""",205 lbs.,"78""",Orthodox,"May 02, 1984",3.40,52%,2.07,59%,0.27,33%,66%,0.0,2022-03-31 21:46:11.970931,190.5,92.99,198.12
172,5da33b8fbfa5ee95,William Knight,"5' 10""",205 lbs.,"73""",Orthodox,"Apr 03, 1988",3.18,60%,3.06,33%,2.22,42%,45%,0.2,2022-03-31 21:46:11.970931,177.8,92.99,185.42
173,0d8011111be000b2,Sean Strickland,"6' 1""",185 lbs.,"76""",Orthodox,"Feb 27, 1991",5.53,40%,3.94,65%,1.16,61%,85%,0.3,2022-03-31 21:46:11.970931,185.42,83.91,193.04
174,0a1942069c9ad6b6,Jack Hermansson,"6' 1""",185 lbs.,"77""",Orthodox,"Jun 10, 1988",4.97,44%,3.83,54%,1.73,30%,75%,0.5,2022-03-31 21:46:11.970931,185.42,83.91,195.58
175,12585614e0ed2626,Nick Maximov,"6' 0""",185 lbs.,"76""",Southpaw,"Dec 23, 1997",1.78,54%,1.73,39%,5.67,47%,100%,0.3,2022-03-31 21:46:11.970931,182.88,83.91,193.04
176,64facb6cc564262d,Punahele Soriano,"5' 11""",185 lbs.,"72""",Southpaw,"Nov 22, 1992",4.03,47%,3.56,52%,1.13,66%,35%,0.0,2022-03-31 21:46:11.970931,180.34,83.91,182.88
177,01afe0916a40c7c5,Shavkat Rakhmonov,"6' 1""",170 lbs.,"77""",Orthodox,"Oct 23, 1994",2.94,53%,1.56,57%,1.88,33%,100%,1.9,2022-03-31 21:46:11.970931,185.42,77.11,195.58
178,a53d30163304aa6e,Carlston Harris,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 09, 1987",4.03,45%,2.07,66%,0.00,0%,75%,1.6,2022-03-31 21:46:11.970931,182.88,77.11,193.04
179,2f181c0467965b98,Brendan Allen,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 28, 1995",4.39,54%,4.59,44%,1.04,33%,50%,1.7,2022-03-31 21:46:11.970931,187.96,83.91,190.5
180,d156513a19acf856,Sam Alvey,"6' 2""",185 lbs.,"75""",Southpaw,"May 06, 1986",3.30,44%,3.57,53%,0.07,16%,82%,0.1,2022-03-31 21:46:11.970931,187.96,83.91,190.5
181,f626118b6da0e020,Bryan Battle,"6' 1""",185 lbs.,"77""",Orthodox,"Sep 21, 1994",7.10,56%,4.58,40%,1.35,22%,55%,0.7,2022-03-31 21:46:11.970931,185.42,83.91,195.58
182,147e70aa6cc48cfc,Tresean Gore,"6' 0""",185 lbs.,"75""",Switch,"Jun 21, 1994",3.80,60%,7.47,41%,2.00,66%,87%,1.0,2022-03-31 21:46:11.970931,182.88,83.91,190.5
183,902ec2cc48c8ae8a,Julian Erosa,"6' 1""",145 lbs.,"74""",Southpaw,"Jul 31, 1989",6.29,48%,6.51,48%,1.69,52%,61%,0.8,2022-03-31 21:46:11.970931,185.42,65.77,187.96
184,b93c06d09d1c4ac0,Steven Peterson,"5' 10""",145 lbs.,"70""",Orthodox,"May 29, 1990",5.17,41%,5.97,53%,1.61,29%,64%,0.8,2022-03-31 21:46:11.970931,177.8,65.77,177.8
185,5fa2974cbd18e05c,John Castaneda,"5' 6""",135 lbs.,"71""",Switch,"Dec 18, 1991",4.38,46%,4.53,56%,0.65,22%,63%,0.3,2022-03-31 21:46:11.970931,167.64,61.23,180.34
186,46e0d677f91bacc0,Miles Johns,"5' 7""",135 lbs.,"66""",Orthodox,"Mar 30, 1994",3.85,51%,2.90,69%,0.83,28%,92%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,167.64
187,2c9d00968f818270,Hakeem Dawodu,"5' 8""",145 lbs.,"73""",Orthodox,"Jul 02, 1991",5.39,50%,2.72,59%,0.00,0%,65%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,185.42
188,5bf31a46becc1204,Michael Trizano,"5' 11""",145 lbs.,"71""",Orthodox,"Dec 31, 1991",3.54,53%,3.93,48%,0.44,66%,71%,0.7,2022-03-31 21:46:11.970931,180.34,65.77,180.34
189,c68c68efaa5ca6ef,Chidi Njokuani,"6' 3""",185 lbs.,"80""",Orthodox,"Dec 31, 1988",3.91,72%,1.53,58%,0.00,0%,78%,0.0,2022-03-31 21:46:11.970931,190.5,83.91,203.2
190,8e9eb3fc86db0f7d,Marc-Andre Barriault,"6' 1""",185 lbs.,"74""",Orthodox,"Feb 18, 1990",5.81,46%,5.06,56%,0.35,25%,70%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,187.96
191,4c2d90e335e6df19,Alexis Davis,"5' 6""",135 lbs.,"68""",Orthodox,"Oct 04, 1984",4.63,49%,4.45,54%,0.95,44%,34%,0.7,2022-03-31 21:46:11.970931,167.64,61.23,172.72
192,a78a87d8c2bbb1cb,Julija Stoliarenko,"5' 7""",135 lbs.,"66""",,"Apr 08, 1993",2.68,40%,4.20,44%,0.25,12%,62%,1.0,2022-03-31 21:46:11.970931,170.18,61.23,167.64
193,41e83a89929d1327,Jailton Almeida,"6' 3""",205 lbs.,"79""",Orthodox,"Jun 26, 1991",3.28,54%,0.72,12%,7.68,71%,50%,1.5,2022-03-31 21:46:11.970931,190.5,92.99,200.66
194,687c15b2eddfaa63,Danilo Marques,"6' 6""",205 lbs.,"77""",Orthodox,"Dec 26, 1985",1.44,79%,2.52,52%,3.93,28%,0%,0.8,2022-03-31 21:46:11.970931,198.12,92.99,195.58
195,8e382b585a92affe,Phil Rowe,"6' 3""",170 lbs.,"80""",Orthodox,"Jul 18, 1990",4.30,56%,3.94,52%,0.72,33%,47%,0.0,2022-03-31 21:46:11.970931,190.5,77.11,203.2
196,5f3805dda9661cba,Jason Witt,"5' 10""",170 lbs.,"70""",Orthodox,"Nov 07, 1986",2.26,47%,2.63,50%,6.89,48%,100%,1.0,2022-03-31 21:46:11.970931,177.8,77.11,177.8
197,dee294e9717012c2,Malcolm Gordon,"5' 7""",125 lbs.,"71""",Switch,"May 19, 1990",2.39,44%,2.43,44%,2.06,25%,0%,0.7,2022-03-31 21:46:11.970931,170.18,56.7,180.34
198,2526be54e6a0e62a,Denys Bondar,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 27, 1992",2.93,80%,2.20,72%,10.98,100%,0%,0.0,2022-03-31 21:46:11.970931,167.64,56.7,175.26
199,8d03ce87ca14e778,Francis Ngannou,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",2.33,41%,2.16,41%,0.76,62%,71%,0.3,2022-03-31 21:46:11.970931,193.04,113.4,210.82
200,787bb1f087ccff8a,Ciryl Gane,"6' 4""",245 lbs.,"81""",Orthodox,"Apr 12, 1990",4.83,58%,2.27,62%,0.69,22%,55%,0.6,2022-03-31 21:46:11.970931,193.04,111.13,205.74
201,aa72b0f831d0bfe5,Deiveson Figueiredo,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 18, 1987",3.27,55%,3.53,52%,1.48,41%,58%,1.8,2022-03-31 21:46:11.970931,165.1,56.7,172.72
202,792be9a24df82ed6,Brandon Moreno,"5' 7""",125 lbs.,"70""",Orthodox,"Dec 07, 1993",3.54,39%,3.31,57%,1.84,47%,69%,0.7,2022-03-31 21:46:11.970931,170.18,56.7,177.8
203,595db60957de51d3,Michel Pereira,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 06, 1993",4.71,55%,3.24,60%,1.84,55%,100%,0.7,2022-03-31 21:46:11.970931,185.42,77.11,185.42
204,33efaf2d0941cfcf,Andre Fialho,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 07, 1994",3.00,33%,7.13,47%,0.00,0%,75%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,187.96
205,0fd5f4b838e890cc,Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992",4.75,46%,2.35,61%,0.44,7%,77%,0.4,2022-03-31 21:46:11.970931,172.72,61.23,177.8
206,bf7ad5628363eec9,Cody Stamann,"5' 6""",145 lbs.,"64""",Orthodox,"Nov 09, 1989",4.02,46%,3.39,63%,2.78,42%,75%,0.0,2022-03-31 21:46:11.970931,167.64,65.77,162.56
207,c32aeb1a59e6272d,Michael Morales,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",4.14,48%,3.14,36%,3.14,44%,85%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,200.66
208,b27a1fcb56a3035a,Trevin Giles,"6' 0""",185 lbs.,"74""",Orthodox,"Aug 06, 1992",3.09,54%,2.20,59%,1.37,64%,75%,0.5,2022-03-31 21:46:11.970931,182.88,83.91,187.96
209,eb8d8c2a95cfccb8,Victor Henry,"5' 7""",135 lbs.,"68""",Switch,"May 04, 1987",12.07,51%,8.93,51%,0.00,0%,85%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,172.72
210,b9f28e7045fdfce7,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987",5.98,51%,5.64,61%,1.66,43%,92%,0.5,2022-03-31 21:46:11.970931,170.18,61.23,170.18
211,6b453bc35a823c3f,Jack Della Maddalena,"5' 11""",170 lbs.,"73""",Switch,"Sep 10, 1996",8.40,49%,4.95,64%,0.00,0%,75%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,185.42
212,776d4262c4da38bf,Pete Rodriguez,"5' 9""",170 lbs.,"71""",Switch,"Nov 13, 1996",8.38,36%,14.41,46%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,180.34
213,601964f9654f911a,Tony Gravely,"5' 5""",135 lbs.,"69""",Orthodox,"Sep 28, 1991",3.91,52%,3.07,47%,6.76,55%,50%,0.4,2022-03-31 21:46:11.970931,165.1,61.23,175.26
214,72ea1984c52019b5,Saimon Oliveira,"5' 4""",135 lbs.,"72""",Orthodox,"Apr 21, 1991",2.73,44%,3.10,54%,1.50,42%,31%,2.0,2022-03-31 21:46:11.970931,162.56,61.23,182.88
215,dccb63727f2f5f74,Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990",3.43,41%,3.47,59%,2.47,37%,42%,1.0,2022-03-31 21:46:11.970931,175.26,70.31,180.34
216,cda1099995b46cc2,Genaro Valdez,"5' 9""",155 lbs.,"72""",Orthodox,"Jan 16, 1992",5.12,35%,12.91,46%,6.68,44%,0%,1.7,2022-03-31 21:46:11.970931,175.26,70.31,182.88
217,2c483cf443f38ece,Vanessa Demopoulos,"5' 2""",125 lbs.,"59""",Orthodox,"Sep 22, 1988",3.02,42%,4.63,39%,0.00,0%,33%,1.9,2022-03-31 21:46:11.970931,157.48,56.7,149.86
218,b4880ef2f838d4e1,Silvana Gomez Juarez,"5' 3""",115 lbs.,"65""",Orthodox,"Dec 06, 1984",1.95,41%,2.26,40%,0.00,0%,16%,0.0,2022-03-31 21:46:11.970931,160.02,52.16,165.1
219,a9e260472d321361,Jasmine Jasudavicius,"5' 7""",125 lbs.,"68""",Orthodox,"Mar 01, 1989",4.00,43%,3.63,53%,3.00,60%,85%,0.0,2022-03-31 21:46:11.970931,170.18,56.7,172.72
220,4100c7a09497ad41,Kay Hansen,"5' 2""",115 lbs.,"63""",Orthodox,"Aug 14, 1999",3.35,53%,3.13,54%,1.77,21%,50%,1.1,2022-03-31 21:46:11.970931,157.48,52.16,160.02
221,751de04455cfaac0,Calvin Kattar,"5' 11""",145 lbs.,"72""",Orthodox,"Mar 26, 1988",5.19,41%,7.64,52%,0.51,29%,89%,0.1,2022-03-31 21:46:11.970931,180.34,65.77,182.88
222,9560ff14eb3129f7,Giga Chikadze,"6' 0""",145 lbs.,"74""",Orthodox,"Aug 25, 1988",4.05,42%,3.35,62%,0.26,33%,69%,0.3,2022-03-31 21:46:11.970931,182.88,65.77,187.96
223,92fa1401b7927da3,Jake Collier,"6' 3""",230 lbs.,"78""",Orthodox,"Oct 25, 1988",5.59,42%,4.43,52%,0.62,26%,67%,0.5,2022-03-31 21:46:11.970931,190.5,104.33,198.12
224,01b352b6a9074d5c,Chase Sherman,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",6.19,45%,6.37,51%,0.00,0%,77%,0.0,2022-03-31 21:46:11.970931,193.04,113.4,198.12
225,6e15f63b6c2e2c15,Brandon Royval,"5' 9""",125 lbs.,"68""",Southpaw,"Aug 16, 1992",3.16,36%,2.57,48%,0.73,100%,39%,2.2,2022-03-31 21:46:11.970931,175.26,56.7,172.72
226,07a2bdaa0afdd831,Rogerio Bontorin,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 25, 1992",2.63,52%,3.27,50%,2.90,60%,51%,1.0,2022-03-31 21:46:11.970931,165.1,56.7,170.18
227,e872e9a9a902c045,Katlyn Chookagian,"5' 9""",125 lbs.,"68""",Orthodox,"Dec 28, 1988",4.59,35%,4.30,62%,0.31,16%,55%,0.4,2022-03-31 21:46:11.970931,175.26,56.7,172.72
228,3033c1c080672475,Dakota Bush,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",2.77,38%,4.42,41%,2.40,33%,0%,0.0,2022-03-31 21:46:11.970931,177.8,70.31,185.42
229,9abc648e76c4493a,Bill Algeo,"6' 0""",145 lbs.,"73""",Switch,"Jun 09, 1989",5.88,53%,4.43,43%,0.80,44%,55%,0.0,2022-03-31 21:46:11.970931,182.88,65.77,185.42
230,791c8437b341fba5,Joanderson Brito,"5' 8""",145 lbs.,"72""",Orthodox,"Feb 11, 1995",3.33,47%,3.13,50%,2.98,62%,0%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,182.88
231,8d20d76af3f213ce,Joseph Holmes,"6' 4""",185 lbs.,"80""",Orthodox,"Jul 04, 1995",2.77,48%,2.99,59%,1.32,28%,60%,0.7,2022-03-31 21:46:11.970931,193.04,83.91,203.2
232,523fa774700d7d3f,Court McGee,"5' 11""",170 lbs.,"75""",Orthodox,"Dec 12, 1984",4.69,37%,3.69,60%,1.87,25%,69%,0.5,2022-03-31 21:46:11.970931,180.34,77.11,190.5
233,35b3772629e27a49,Kevin Croom,"5' 11""",135 lbs.,"73""",Orthodox,"Jul 15, 1987",2.65,35%,2.88,41%,0.49,5%,30%,0.5,2022-03-31 21:46:11.970931,180.34,61.23,185.42
234,d31cbcdd7d69536d,TJ Brown,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",3.87,43%,2.82,53%,4.50,62%,36%,1.1,2022-03-31 21:46:11.970931,175.26,65.77,182.88
235,40093d1d2d78394e,Charles Rosa,"5' 9""",145 lbs.,"69""",Switch,"Aug 24, 1986",3.05,36%,3.62,48%,1.64,37%,38%,1.0,2022-03-31 21:46:11.970931,175.26,65.77,175.26
236,b1b0729d27936f2f,Belal Muhammad,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988",4.55,43%,3.61,59%,2.20,33%,91%,0.2,2022-03-31 21:46:11.970931,180.34,77.11,182.88
237,4a28cb716c19157a,Stephen Thompson,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983",3.90,43%,2.81,56%,0.29,41%,63%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,190.5
238,3df5493bb279226f,Amanda Lemos,"5' 4""",115 lbs.,"65""",Southpaw,"May 22, 1987",5.35,58%,4.67,48%,1.31,57%,87%,0.3,2022-03-31 21:46:11.970931,162.56,52.16,165.1
239,f0feeb2192937424,Angela Hill,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",5.56,49%,5.15,62%,0.57,30%,78%,0.1,2022-03-31 21:46:11.970931,160.02,52.16,162.56
240,5987b2458f4b5290,Ricky Simon,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992",3.04,43%,3.00,64%,6.76,54%,72%,0.4,2022-03-31 21:46:11.970931,167.64,61.23,175.26
241,2f13e4020cea5b38,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982",3.20,40%,2.34,68%,1.44,38%,77%,0.3,2022-03-31 21:46:11.970931,165.1,61.23,167.64
242,72db2a14ffa73ece,Mateusz Gamrot,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 11, 1990",3.79,47%,2.69,64%,5.83,40%,100%,0.5,2022-03-31 21:46:11.970931,177.8,70.31,177.8
243,f53d4f21d1b5f2dc,Diego Ferreira,"5' 9""",155 lbs.,"74""",Orthodox,"Jan 18, 1985",4.67,37%,3.35,56%,0.75,24%,63%,0.8,2022-03-31 21:46:11.970931,175.26,70.31,187.96
